Compound,TyreLife,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
0,4.0,7.0,5.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,4.0,8.0,7.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
0,4.0,9.0,10.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,3.0,10.0,18.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,11.0,12.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,12.0,13.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,13.0,15.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,14.0,20.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,15.0,14.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,16.0,16.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,17.0,17.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,1.0,18.0,19.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,4.0,19.0,11.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,4.0,20.0,8.0,17,2021,26.4,72.5,993.4,0,32.7,0.8
1,4.0,1.0,3.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,2.0,2.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,3.0,4.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,4.0,5.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,6.0,5.0,8.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,6.0,6.0,6.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,7.0,9.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,8.0,10.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,9.0,12.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,10.0,18.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,5.0,11.0,11.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,4.0,12.0,7.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
0,1.0,13.0,19.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,3.0,14.0,20.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,6.0,15.0,1.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,16.0,16.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,17.0,13.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,18.0,15.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,19.0,14.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
0,4.0,20.0,17.0,18,2021,19.2,36.6,785.7,0,43.9,0.3
1,1.0,1.0,10.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,2.0,2.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,3.0,1.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,4.0,4.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,5.0,6.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,6.0,3.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,7.0,7.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,8.0,8.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,9.0,12.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,10.0,5.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,3.0,11.0,9.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,12.0,0.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,13.0,17.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,14.0,13.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
0,1.0,15.0,15.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,16.0,16.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,17.0,19.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,18.0,18.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,1.0,19.0,11.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
1,3.0,20.0,14.0,19,2021,23.9,56.7,927.1,0,55.9,0.3
0,4.0,11.0,2.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,1.0,4.0,11.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,3.0,3.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,1.0,8.0,13.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,1.0,6.0,12.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,13.0,8.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,1.0,12.0,14.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,5.0,9.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,4.0,2.0,7.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,9.0,4.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,4.0,1.0,1.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,16.0,19.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,4.0,10.0,10.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,4.0,7.0,5.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,1.0,19.0,17.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,1.0,17.0,15.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,1.0,14.0,16.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,4.0,20.0,6.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,1.0,18.0,20.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
0,1.0,15.0,18.0,20,2021,27.4,69.1,1011.6,0,33.8,0.3
1,8.0,6.0,6.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,8.0,17.0,5.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,13.0,13.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,6.0,7.0,4.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,11.0,18.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,8.0,14.0,8.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
2,1.0,5.0,11.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,8.0,4.0,9.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,5.0,2.0,3.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
0,5.0,10.0,7.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,10.0,1.0,1.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,20.0,19.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
2,2.0,16.0,17.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
2,1.0,8.0,15.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,12.0,16.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,19.0,14.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,15.0,12.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,8.0,3.0,2.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,1.0,18.0,20.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
1,7.0,9.0,10.0,21,2021,28.8,76.0,1013.3,0,32.8,0.2
0,4.0,19.0,2.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,20.0,10.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,18.0,4.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,9.0,8.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,1.0,1.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,12.0,19.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,5.0,7.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,8.0,16.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,13.0,14.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,10.0,15.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,17.0,17.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
1,1.0,14.0,18.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,7.0,11.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
1,1.0,15.0,13.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,3.0,3.0,5.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,11.0,12.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,2.0,3.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,1.0,16.0,20.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,4.0,9.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
0,4.0,6.0,6.0,1,2022,25.6,17.0,1010.2,0,32.3,0.5
1,1.0,1.0,4.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,8.0,9.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,4.0,1.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,16.0,7.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,2.0,2.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,2.0,13.0,13.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
2,3.0,9.0,10.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,14.0,16.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,11.0,12.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
2,2.0,12.0,17.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,17.0,14.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,6.0,5.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,7.0,11.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
2,2.0,10.0,15.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,3.0,3.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,18.0,18.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,5.0,6.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,15.0,8.0,2,2022,25.3,64.0,1012.0,0,29.6,2.5
1,1.0,18.0,2.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,9.0,11.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,2.0,3.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,1.0,17.0,10.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,1.0,1.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,2.0,12.0,19.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,1.0,14.0,16.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,15.0,13.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,1.0,10.0,20.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,11.0,14.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,6.0,7.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,7.0,8.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,5.0,4.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,4.0,5.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,3.0,13.0,15.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,2.0,19.0,17.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
2,1.0,20.0,9.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,16.0,18.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,3.0,6.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
1,1.0,8.0,12.0,3,2022,26.0,48.0,1014.5,0,40.6,2.9
3,1.0,1.0,1.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,2.0,3.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,3.0,5.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,4.0,11.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,5.0,7.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,6.0,2.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,7.0,12.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,8.0,13.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,9.0,8.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,10.0,15.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,11.0,18.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,12.0,17.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,13.0,14.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,14.0,16.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,15.0,0.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,16.0,19.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,17.0,10.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,18.0,6.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,19.0,9.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
3,1.0,20.0,4.0,4,2022,11.1,91.0,1001.7,0,17.6,1.7
1,1.0,1.0,3.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,18.0,7.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,4.0,4.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,11.0,11.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,2.0,1.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
2,3.0,10.0,0.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,16.0,16.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,12.0,9.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,9.0,18.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,20.0,17.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,13.0,14.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
2,1.0,8.0,20.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,19.0,8.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,6.0,6.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,15.0,15.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
2,3.0,17.0,0.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,3.0,2.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
2,1.0,14.0,19.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
2,1.0,5.0,12.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
1,1.0,7.0,5.0,5,2022,31.7,49.0,1010.0,1,42.8,3.5
0,4.0,1.0,2.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,2.0,5.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,3.0,4.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,4.0,3.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
1,1.0,5.0,6.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,6.0,7.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,7.0,12.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,8.0,11.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,9.0,20.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,10.0,13.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,11.0,16.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,12.0,9.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,13.0,14.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,3.0,14.0,10.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,4.0,15.0,17.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,16.0,19.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,3.0,17.0,8.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,18.0,18.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,19.0,15.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
0,1.0,20.0,1.0,6,2022,36.3,8.0,996.9,0,48.3,3.2
3,1.0,3.0,4.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,11.0,17.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,1.0,3.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,7.0,7.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,4.0,1.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
4,1.0,14.0,18.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
4,1.0,20.0,13.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,17.0,11.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,18.0,16.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,16.0,20.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,13.0,14.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,12.0,10.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,6.0,5.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,8.0,8.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,19.0,15.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,10.0,9.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,2.0,2.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
3,1.0,15.0,19.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,5.0,6.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
2,1.0,9.0,12.0,7,2022,24.2,68.0,1002.9,0,42.1,0.8
1,1.0,1.0,3.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,5.0,6.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,2.0,2.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,7.0,10.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,19.0,1.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
2,2.0,16.0,19.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,3.0,17.0,16.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,13.0,8.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,12.0,17.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,18.0,14.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
2,1.0,8.0,12.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
2,1.0,10.0,13.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,9.0,11.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,4.0,7.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
2,1.0,14.0,20.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,2.0,6.0,9.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,20.0,4.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,15.0,18.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,3.0,5.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
2,1.0,11.0,15.0,8,2022,25.7,56.0,1010.7,0,49.2,0.8
1,1.0,1.0,1.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,14.0,15.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
2,1.0,20.0,13.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,9.0,2.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
2,1.0,5.0,19.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
2,1.0,10.0,17.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,17.0,5.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,18.0,20.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,13.0,12.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,8.0,10.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,11.0,9.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,6.0,7.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
2,1.0,15.0,14.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,3.0,4.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,19.0,6.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,2.0,12.0,16.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,2.0,3.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,16.0,18.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
1,1.0,4.0,8.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
2,1.0,7.0,11.0,9,2022,19.1,32.0,1012.7,0,38.9,3.9
0,1.0,7.0,2.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,16.0,11.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,2.0,4.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,5.0,7.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,4.0,3.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,3.0,11.0,20.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
0,1.0,10.0,17.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,14.0,13.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
0,1.0,20.0,16.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,19.0,9.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,13.0,14.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,15.0,15.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,6.0,6.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,3.0,5.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,3.0,8.0,19.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
0,1.0,9.0,18.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,1.0,1.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
0,1.0,12.0,10.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
2,1.0,18.0,8.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,17.0,12.0,10,2022,19.1,55.0,1001.9,0,30.9,1.2
1,1.0,2.0,1.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,15.0,14.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,20.0,5.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
2,1.0,10.0,19.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,1.0,2.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,3.0,13.0,12.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,8.0,7.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
2,1.0,16.0,16.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,12.0,15.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
2,1.0,14.0,13.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,9.0,11.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,5.0,6.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,7.0,10.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,3.0,8.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,6.0,9.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
2,2.0,17.0,18.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,18.0,3.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,19.0,17.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,4.0,4.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,11.0,0.0,11,2022,20.0,36.0,939.5,0,30.2,1.5
1,1.0,1.0,2.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
2,1.0,12.0,14.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,4.0,3.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,6.0,7.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,19.0,1.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,3.0,10.0,15.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,18.0,20.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,20.0,8.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,13.0,13.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,16.0,16.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,9.0,9.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,8.0,10.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,7.0,5.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,2.0,4.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,15.0,17.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,3.0,11.0,12.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
2,1.0,5.0,19.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,17.0,18.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
1,1.0,3.0,6.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
2,1.0,14.0,11.0,12,2022,29.7,47.0,968.2,0,43.3,0.8
0,2.0,1.0,10.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
0,1.0,12.0,0.0,13,2022,19.0,68.0,985.2,0,27.8,3.4
