,Compound,TyreLife,FreshTyre,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
309,0,4.0,10.0,6.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
310,1,1.0,11.0,14.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
311,2,1.0,12.0,19.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
312,1,1.0,13.0,15.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
313,1,1.0,14.0,16.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
314,0,1.0,15.0,12.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
315,1,1.0,16.0,18.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
316,1,1.0,17.0,17.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
317,0,4.0,18.0,3.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
318,0,4.0,19.0,10.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
319,0,4.0,20.0,8.0,16,2019,22.0,66.7,1017.1,0,33.9,3.2,
320,0,4.0,7.0,9.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
321,0,1.0,8.0,17.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
322,0,4.0,6.0,2.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
323,0,1.0,9.0,12.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
324,1,1.0,15.0,19.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
325,0,4.0,4.0,6.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
326,0,1.0,10.0,14.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
327,0,1.0,20.0,15.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
328,1,1.0,19.0,16.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
329,0,4.0,18.0,5.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
330,0,4.0,11.0,8.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
331,0,4.0,3.0,4.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
332,0,4.0,2.0,1.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
333,0,4.0,5.0,7.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
334,1,1.0,16.0,18.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
335,1,1.0,12.0,13.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
336,0,4.0,1.0,3.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
337,0,4.0,13.0,10.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
338,1,1.0,17.0,0.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
339,1,1.0,14.0,11.0,17,2019,21.9,57.6,1009.0,0,39.5,5.3,
340,1,4.0,1.0,3.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
341,1,4.0,2.0,2.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
342,1,4.0,3.0,6.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
343,1,4.0,4.0,1.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
344,1,4.0,5.0,5.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
345,1,4.0,6.0,4.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
346,1,1.0,7.0,11.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
347,2,1.0,8.0,13.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
348,0,4.0,9.0,10.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
349,1,1.0,10.0,12.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
350,0,4.0,11.0,9.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
351,1,1.0,12.0,16.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
352,0,4.0,13.0,7.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
353,1,1.0,14.0,15.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
354,1,1.0,15.0,17.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
355,1,1.0,16.0,19.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
356,1,1.0,17.0,18.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
357,1,1.0,18.0,20.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
358,1,1.0,19.0,14.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
359,0,4.0,20.0,8.0,18,2019,22.4,48.4,781.5,0,43.4,1.5,
360,0,4.0,16.0,10.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
361,1,1.0,10.0,0.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
362,1,4.0,4.0,4.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
363,1,1.0,13.0,14.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
364,1,1.0,18.0,12.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
365,0,4.0,5.0,6.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
366,2,1.0,12.0,13.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
367,2,1.0,9.0,11.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
368,0,4.0,6.0,9.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
369,1,4.0,3.0,3.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
370,0,4.0,7.0,8.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
371,1,4.0,2.0,5.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
372,1,4.0,20.0,2.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
373,0,4.0,8.0,7.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
374,1,1.0,17.0,18.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
375,0,1.0,11.0,17.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
376,1,4.0,1.0,1.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
377,1,1.0,15.0,15.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
378,1,1.0,19.0,19.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
379,1,1.0,14.0,16.0,19,2019,20.8,27.6,1002.6,0,30.9,0.5,
380,1,1.0,7.0,12.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
381,0,4.0,6.0,6.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
382,0,4.0,2.0,7.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
383,0,4.0,18.0,9.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
384,1,1.0,17.0,16.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
385,0,4.0,13.0,4.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
386,1,1.0,12.0,13.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
387,0,4.0,19.0,10.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
388,1,1.0,8.0,14.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
389,1,6.0,20.0,2.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
390,0,4.0,3.0,3.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
391,0,4.0,4.0,5.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
392,1,1.0,10.0,11.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
393,0,4.0,5.0,8.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
394,1,1.0,11.0,20.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
395,1,1.0,15.0,17.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
396,1,1.0,14.0,19.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
397,0,4.0,1.0,1.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
398,1,1.0,16.0,15.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
399,1,1.0,9.0,18.0,1,2020,27.5,35.1,939.4,0,55.6,1.7,
400,0,1.0,1.0,1.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
401,0,1.0,2.0,4.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
402,0,1.0,3.0,2.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
403,0,1.0,4.0,6.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
404,0,1.0,5.0,9.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
405,0,1.0,6.0,17.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
406,0,1.0,7.0,12.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
407,1,1.0,8.0,8.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
408,0,1.0,9.0,3.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
409,1,1.0,10.0,13.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
410,1,1.0,11.0,16.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
411,0,1.0,12.0,15.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
412,0,1.0,13.0,0.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
413,1,1.0,14.0,19.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
414,0,1.0,15.0,7.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
415,0,1.0,16.0,11.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
416,1,1.0,17.0,18.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
417,0,1.0,18.0,5.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
418,0,1.0,19.0,14.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
419,1,1.0,20.0,10.0,2,2020,19.4,36.2,946.1,0,38.7,1.1,
420,3,1.0,1.0,1.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
421,3,1.0,2.0,7.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
422,3,1.0,3.0,2.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
423,3,1.0,4.0,3.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
424,3,1.0,5.0,13.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
425,3,1.0,6.0,5.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
426,3,1.0,7.0,4.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
427,3,1.0,8.0,11.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
428,3,1.0,9.0,9.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
429,1,1.0,10.0,0.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
430,3,1.0,11.0,6.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
431,3,1.0,12.0,17.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
432,3,1.0,13.0,8.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
433,3,1.0,14.0,14.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
434,3,1.0,15.0,20.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
435,1,1.0,16.0,0.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
436,3,1.0,17.0,19.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
437,3,1.0,18.0,12.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
438,3,1.0,19.0,15.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
439,3,1.0,20.0,10.0,3,2020,20.4,79.5,986.6,1,26.7,1.5,
440,1,1.0,7.0,11.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
441,1,4.0,3.0,4.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
442,1,4.0,9.0,6.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
443,1,1.0,19.0,14.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
444,1,1.0,8.0,12.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
445,1,1.0,18.0,19.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
446,2,1.0,20.0,13.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
447,0,4.0,4.0,8.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
448,0,4.0,6.0,9.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
449,1,4.0,2.0,3.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
450,0,4.0,5.0,5.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
451,1,4.0,1.0,1.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
452,0,4.0,10.0,10.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
453,0,4.0,13.0,7.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
454,1,1.0,15.0,18.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
455,1,1.0,12.0,20.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
456,1,1.0,17.0,16.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
457,1,4.0,11.0,2.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
458,1,1.0,16.0,17.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
459,1,1.0,14.0,15.0,4,2020,20.8,44.6,998.6,0,40.7,3.2,
460,2,4.0,1.0,4.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
461,1,4.0,2.0,2.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
462,1,4.0,3.0,1.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
463,1,4.0,4.0,8.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
464,1,4.0,5.0,9.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
465,1,4.0,6.0,6.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
466,1,4.0,7.0,3.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
467,1,1.0,8.0,14.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
468,1,4.0,9.0,10.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
469,2,1.0,10.0,16.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
470,1,4.0,11.0,7.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
471,2,2.0,12.0,11.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
472,2,1.0,13.0,12.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
473,1,4.0,14.0,5.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
474,2,1.0,15.0,20.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
475,1,4.0,16.0,13.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
476,1,1.0,17.0,19.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
477,1,1.0,18.0,15.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
478,1,1.0,19.0,18.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
479,1,1.0,20.0,17.0,5,2020,23.7,63.0,1001.4,0,41.5,2.3,
480,0,4.0,1.0,1.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
481,0,4.0,2.0,3.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
482,0,4.0,3.0,2.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
483,0,4.0,4.0,5.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
484,0,4.0,5.0,4.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
485,0,4.0,6.0,7.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
486,1,1.0,7.0,11.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
487,0,4.0,8.0,6.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
488,0,4.0,9.0,10.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
489,0,4.0,10.0,8.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
490,1,1.0,11.0,13.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
491,0,1.0,12.0,12.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
492,1,1.0,13.0,15.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
493,1,1.0,14.0,14.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
494,0,4.0,15.0,16.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
495,1,1.0,16.0,20.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
496,0,1.0,17.0,18.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
497,1,1.0,18.0,19.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
498,1,2.0,19.0,17.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
499,0,4.0,20.0,9.0,6,2020,28.8,58.3,998.0,0,43.9,0.9,
500,2,1.0,8.0,12.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
501,0,4.0,10.0,8.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
502,0,1.0,14.0,13.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
503,0,4.0,9.0,9.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
504,1,1.0,17.0,20.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
505,0,4.0,6.0,5.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
506,1,1.0,11.0,11.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
507,0,4.0,4.0,4.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
508,0,4.0,5.0,6.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
509,1,4.0,3.0,3.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
510,0,4.0,7.0,10.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
511,1,4.0,1.0,1.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
512,1,1.0,13.0,14.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
513,0,4.0,20.0,7.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
514,1,1.0,16.0,19.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
515,1,1.0,19.0,15.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
516,1,1.0,12.0,16.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
517,1,4.0,2.0,2.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
518,1,1.0,15.0,17.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
519,1,1.0,18.0,18.0,7,2020,17.5,60.4,962.5,0,27.4,1.0,
520,0,4.0,1.0,10.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
521,0,4.0,2.0,3.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
522,0,4.0,3.0,8.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
523,0,4.0,4.0,6.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
524,0,4.0,5.0,2.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
525,0,4.0,6.0,7.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
526,0,4.0,7.0,1.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
527,0,1.0,8.0,12.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
528,2,1.0,9.0,11.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
529,0,4.0,10.0,4.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
530,1,1.0,11.0,20.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
531,1,1.0,12.0,16.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
532,1,1.0,13.0,14.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
533,1,1.0,14.0,19.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
534,0,4.0,15.0,9.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
535,1,1.0,16.0,18.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
536,0,4.0,17.0,5.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
537,0,1.0,18.0,13.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
538,1,1.0,19.0,15.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
539,2,1.0,20.0,17.0,8,2020,27.8,40.0,991.4,0,45.2,2.3,
540,0,1.0,20.0,16.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
541,0,4.0,5.0,7.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
542,0,4.0,8.0,5.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
543,0,4.0,13.0,6.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
544,0,1.0,16.0,20.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
545,0,4.0,3.0,4.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
546,1,1.0,7.0,12.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
547,0,4.0,4.0,8.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
548,0,4.0,14.0,10.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
549,0,4.0,19.0,3.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
550,0,1.0,6.0,11.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
551,0,4.0,1.0,1.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
552,0,1.0,10.0,14.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
553,0,4.0,18.0,9.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
554,1,1.0,15.0,19.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
555,1,1.0,11.0,18.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
556,1,1.0,9.0,13.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
557,0,4.0,2.0,2.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
558,1,1.0,12.0,15.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
559,0,1.0,17.0,17.0,9,2020,30.2,39.0,993.7,0,45.4,2.1,
560,1,4.0,1.0,3.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
561,1,4.0,2.0,2.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
562,0,4.0,3.0,1.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
563,0,4.0,4.0,4.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
564,0,4.0,5.0,5.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
565,1,1.0,6.0,10.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
566,0,4.0,7.0,7.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
567,2,1.0,8.0,11.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
568,0,4.0,9.0,9.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
569,0,5.0,10.0,15.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
570,1,1.0,11.0,17.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
571,1,1.0,12.0,18.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
572,1,1.0,13.0,14.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
573,2,1.0,14.0,19.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
574,0,4.0,15.0,8.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
575,1,1.0,16.0,20.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
576,1,1.0,17.0,16.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
577,1,1.0,18.0,13.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
578,0,4.0,19.0,6.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
579,1,1.0,20.0,12.0,10,2020,28.5,52.1,1012.5,0,41.3,2.7,
580,1,1.0,6.0,12.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
581,0,4.0,4.0,9.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
582,0,4.0,7.0,4.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
583,0,1.0,13.0,15.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
584,0,4.0,17.0,5.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
585,1,1.0,15.0,13.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
586,0,1.0,8.0,20.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
587,0,4.0,3.0,6.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
588,0,4.0,18.0,7.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
589,0,4.0,2.0,3.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
590,0,4.0,16.0,8.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
591,0,4.0,1.0,2.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
592,1,1.0,11.0,11.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
593,0,4.0,5.0,10.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
594,0,1.0,14.0,18.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
595,0,1.0,20.0,17.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
596,0,1.0,12.0,19.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
597,0,4.0,19.0,1.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
598,1,1.0,9.0,16.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
599,0,1.0,10.0,14.0,11,2020,9.0,59.2,947.4,0,18.0,2.7,
600,1,6.0,1.0,1.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
601,1,4.0,2.0,2.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
602,0,5.0,3.0,3.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
603,1,6.0,4.0,4.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
604,0,5.0,5.0,9.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
605,0,6.0,6.0,7.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
606,0,5.0,7.0,5.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
607,1,1.0,8.0,11.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
608,0,6.0,9.0,10.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
609,1,5.0,10.0,15.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
610,0,1.0,11.0,16.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
611,0,6.0,12.0,6.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
612,0,5.0,13.0,8.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
613,1,1.0,14.0,14.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
614,1,1.0,15.0,17.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
615,2,1.0,16.0,19.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
616,1,1.0,17.0,18.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
617,1,1.0,18.0,20.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
618,1,1.0,19.0,13.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
619,1,1.0,20.0,12.0,12,2020,20.7,62.9,1008.5,0,25.8,2.2,
620,0,4.0,20.0,4.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
621,1,1.0,6.0,11.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
622,0,5.0,5.0,7.0,13,2020,16.9,74.2,1018.2,0,23.5,0.5,
