,Compound,TyreLife,FreshTyre,Position,GridPosition,Round,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindSpeed
14,MEDIUM,1.0,True,15.0,13.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
15,MEDIUM,1.0,True,16.0,15.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
16,MEDIUM,1.0,True,17.0,18.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
17,MEDIUM,1.0,True,18.0,17.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
18,MEDIUM,1.0,True,19.0,19.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
19,SOFT,4.0,False,20.0,9.0,Hungarian Grand Prix,2019,25.1,35.9,986.8,False,43.0,2.1
0,SOFT,1.0,True,9.0,13.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
1,SOFT,4.0,False,6.0,7.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
2,SOFT,4.0,False,1.0,1.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
3,SOFT,1.0,True,10.0,16.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
4,SOFT,4.0,False,12.0,8.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
5,MEDIUM,1.0,True,5.0,17.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
6,MEDIUM,1.0,True,7.0,19.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
7,SOFT,4.0,False,8.0,12.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
8,SOFT,4.0,False,14.0,10.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
9,SOFT,4.0,False,20.0,5.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
10,SOFT,1.0,True,11.0,11.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
11,SOFT,6.0,False,2.0,3.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
12,SOFT,4.0,False,4.0,2.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
13,SOFT,1.0,True,19.0,15.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
14,MEDIUM,1.0,True,15.0,14.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
15,SOFT,4.0,False,16.0,6.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
16,SOFT,6.0,False,3.0,4.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
17,SOFT,1.0,True,13.0,9.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
18,MEDIUM,1.0,True,17.0,0.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
19,MEDIUM,1.0,True,18.0,18.0,Belgian Grand Prix,2019,16.8,60.0,968.3,False,27.1,1.9
0,MEDIUM,1.0,False,11.0,17.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
1,MEDIUM,1.0,True,7.0,18.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
2,SOFT,4.0,False,1.0,1.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
3,SOFT,4.0,False,12.0,9.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
4,SOFT,1.0,True,18.0,11.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
5,SOFT,4.0,False,6.0,8.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
6,MEDIUM,1.0,False,19.0,12.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
7,SOFT,4.0,False,5.0,6.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
8,SOFT,4.0,False,4.0,5.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
9,MEDIUM,1.0,True,8.0,19.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
10,MEDIUM,1.0,True,10.0,16.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
11,SOFT,4.0,False,3.0,2.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
12,SOFT,5.0,False,13.0,4.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
13,SOFT,4.0,False,20.0,7.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
14,MEDIUM,1.0,True,14.0,14.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
15,MEDIUM,1.0,True,15.0,0.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
16,SOFT,4.0,False,2.0,3.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
17,SOFT,1.0,True,16.0,13.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
18,MEDIUM,1.0,True,17.0,15.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
19,SOFT,1.0,True,9.0,10.0,Italian Grand Prix,2019,19.7,58.2,989.6,False,32.8,0.0
0,HARD,1.0,True,8.0,11.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
1,MEDIUM,1.0,True,19.0,15.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
2,SOFT,4.0,False,2.0,1.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
3,MEDIUM,1.0,True,13.0,16.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
4,MEDIUM,1.0,True,17.0,13.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
5,SOFT,4.0,False,6.0,6.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
6,MEDIUM,1.0,True,15.0,14.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
7,SOFT,4.0,False,9.0,8.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
8,MEDIUM,1.0,True,14.0,20.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
9,SOFT,4.0,False,3.0,4.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
10,SOFT,4.0,False,7.0,9.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
11,SOFT,4.0,False,4.0,2.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
12,SOFT,4.0,False,1.0,3.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
13,SOFT,4.0,False,12.0,7.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
14,MEDIUM,1.0,True,20.0,18.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
15,MEDIUM,1.0,True,18.0,12.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
16,SOFT,4.0,False,5.0,5.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
17,MEDIUM,1.0,True,11.0,17.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
18,MEDIUM,1.0,True,16.0,19.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
19,MEDIUM,1.0,True,10.0,10.0,Singapore Grand Prix,2019,30.0,70.7,1009.7,False,37.3,2.9
0,MEDIUM,4.0,False,1.0,2.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
1,MEDIUM,4.0,False,2.0,4.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
2,SOFT,4.0,False,3.0,1.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
3,SOFT,4.0,False,4.0,9.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
4,MEDIUM,1.0,True,5.0,0.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
5,SOFT,4.0,False,6.0,5.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
6,SOFT,1.0,True,7.0,11.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
7,SOFT,4.0,False,8.0,7.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
8,SOFT,1.0,True,9.0,13.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
9,SOFT,4.0,False,10.0,6.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
10,MEDIUM,1.0,True,11.0,14.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
11,HARD,1.0,True,12.0,19.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
12,MEDIUM,1.0,True,13.0,15.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
13,MEDIUM,1.0,True,14.0,16.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
14,SOFT,1.0,True,15.0,12.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
15,MEDIUM,1.0,True,16.0,18.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
16,MEDIUM,1.0,True,17.0,17.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
17,SOFT,4.0,False,18.0,3.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
18,SOFT,4.0,False,19.0,10.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
19,SOFT,4.0,False,20.0,8.0,Russian Grand Prix,2019,22.0,66.7,1017.1,False,33.9,3.2
0,SOFT,4.0,False,7.0,9.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
1,SOFT,1.0,True,8.0,17.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
2,SOFT,4.0,False,6.0,2.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
3,SOFT,1.0,True,9.0,12.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
4,MEDIUM,1.0,True,15.0,19.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
5,SOFT,4.0,False,4.0,6.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
6,SOFT,1.0,True,10.0,14.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
7,SOFT,1.0,True,20.0,15.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
8,MEDIUM,1.0,True,19.0,16.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
9,SOFT,4.0,False,18.0,5.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
10,SOFT,4.0,False,11.0,8.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
11,SOFT,4.0,False,3.0,4.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
12,SOFT,4.0,False,2.0,1.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
13,SOFT,4.0,False,5.0,7.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
14,MEDIUM,1.0,True,16.0,18.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
15,MEDIUM,1.0,True,12.0,13.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
16,SOFT,4.0,False,1.0,3.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
17,SOFT,4.0,False,13.0,10.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
18,MEDIUM,1.0,True,17.0,0.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
19,MEDIUM,1.0,True,14.0,11.0,Japanese Grand Prix,2019,21.9,57.6,1009.0,False,39.5,5.3
0,MEDIUM,4.0,False,1.0,3.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
1,MEDIUM,4.0,False,2.0,2.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
2,MEDIUM,4.0,False,3.0,6.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
3,MEDIUM,4.0,False,4.0,1.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
4,MEDIUM,4.0,False,5.0,5.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
5,MEDIUM,4.0,False,6.0,4.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
6,MEDIUM,1.0,True,7.0,11.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
7,HARD,1.0,True,8.0,13.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
8,SOFT,4.0,False,9.0,10.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
9,MEDIUM,1.0,True,10.0,12.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
10,SOFT,4.0,False,11.0,9.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
11,MEDIUM,1.0,True,12.0,16.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
12,SOFT,4.0,False,13.0,7.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
13,MEDIUM,1.0,True,14.0,15.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
14,MEDIUM,1.0,True,15.0,17.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
15,MEDIUM,1.0,True,16.0,19.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
16,MEDIUM,1.0,True,17.0,18.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
17,MEDIUM,1.0,True,18.0,20.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
18,MEDIUM,1.0,True,19.0,14.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
19,SOFT,4.0,False,20.0,8.0,Mexican Grand Prix,2019,22.4,48.4,781.5,False,43.4,1.5
0,SOFT,4.0,False,16.0,10.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
1,MEDIUM,1.0,True,10.0,0.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
2,MEDIUM,4.0,False,4.0,4.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
3,MEDIUM,1.0,True,13.0,14.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
4,MEDIUM,1.0,True,18.0,12.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
5,SOFT,4.0,False,5.0,6.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
6,HARD,1.0,True,12.0,13.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
7,HARD,1.0,True,9.0,11.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
8,SOFT,4.0,False,6.0,9.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
9,MEDIUM,4.0,False,3.0,3.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
10,SOFT,4.0,False,7.0,8.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
11,MEDIUM,4.0,False,2.0,5.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
12,MEDIUM,4.0,False,20.0,2.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
13,SOFT,4.0,False,8.0,7.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
14,MEDIUM,1.0,True,17.0,18.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
15,SOFT,1.0,True,11.0,17.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
16,MEDIUM,4.0,False,1.0,1.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
17,MEDIUM,1.0,True,15.0,15.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
18,MEDIUM,1.0,True,19.0,19.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
19,MEDIUM,1.0,True,14.0,16.0,United States Grand Prix,2019,20.8,27.6,1002.6,False,30.9,0.5
0,MEDIUM,1.0,True,7.0,12.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
1,SOFT,4.0,False,6.0,6.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
2,SOFT,4.0,False,2.0,7.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
3,SOFT,4.0,False,18.0,9.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
4,MEDIUM,1.0,True,17.0,16.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
5,SOFT,4.0,False,13.0,4.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
6,MEDIUM,1.0,True,12.0,13.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
7,SOFT,4.0,False,19.0,10.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
8,MEDIUM,1.0,True,8.0,14.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
9,MEDIUM,6.0,False,20.0,2.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
10,SOFT,4.0,False,3.0,3.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
11,SOFT,4.0,False,4.0,5.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
12,MEDIUM,1.0,True,10.0,11.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
13,SOFT,4.0,False,5.0,8.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
14,MEDIUM,1.0,True,11.0,20.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
15,MEDIUM,1.0,True,15.0,17.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
16,MEDIUM,1.0,True,14.0,19.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
17,SOFT,4.0,False,1.0,1.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
18,MEDIUM,1.0,True,16.0,15.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
19,MEDIUM,1.0,True,9.0,18.0,Austrian Grand Prix,2020,27.5,35.1,939.4,False,55.6,1.7
0,SOFT,1.0,True,1.0,1.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
1,SOFT,1.0,True,2.0,4.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
2,SOFT,1.0,True,3.0,2.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
3,SOFT,1.0,True,4.0,6.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
4,SOFT,1.0,True,5.0,9.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
5,SOFT,1.0,True,6.0,17.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
6,SOFT,1.0,True,7.0,12.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
7,MEDIUM,1.0,True,8.0,8.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
8,SOFT,1.0,True,9.0,3.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
9,MEDIUM,1.0,True,10.0,13.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
10,MEDIUM,1.0,True,11.0,16.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
11,SOFT,1.0,True,12.0,15.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
12,SOFT,1.0,True,13.0,0.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
13,MEDIUM,1.0,True,14.0,19.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
14,SOFT,1.0,True,15.0,7.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
15,SOFT,1.0,True,16.0,11.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
16,MEDIUM,1.0,True,17.0,18.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
17,SOFT,1.0,True,18.0,5.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
18,SOFT,1.0,True,19.0,14.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
19,MEDIUM,1.0,True,20.0,10.0,Styrian Grand Prix,2020,19.4,36.2,946.1,False,38.7,1.1
0,INTERMEDIATE,1.0,True,1.0,1.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
1,INTERMEDIATE,1.0,True,2.0,7.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
2,INTERMEDIATE,1.0,True,3.0,2.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
3,INTERMEDIATE,1.0,True,4.0,3.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
4,INTERMEDIATE,1.0,True,5.0,13.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
5,INTERMEDIATE,1.0,True,6.0,5.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
6,INTERMEDIATE,1.0,True,7.0,4.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
7,INTERMEDIATE,1.0,True,8.0,11.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
8,INTERMEDIATE,1.0,True,9.0,9.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
9,MEDIUM,1.0,False,10.0,0.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
10,INTERMEDIATE,1.0,True,11.0,6.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
11,INTERMEDIATE,1.0,True,12.0,17.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
12,INTERMEDIATE,1.0,True,13.0,8.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
13,INTERMEDIATE,1.0,True,14.0,14.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
14,INTERMEDIATE,1.0,True,15.0,20.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
15,MEDIUM,1.0,False,16.0,0.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
16,INTERMEDIATE,1.0,True,17.0,19.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
17,INTERMEDIATE,1.0,True,18.0,12.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
18,INTERMEDIATE,1.0,True,19.0,15.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
19,INTERMEDIATE,1.0,True,20.0,10.0,Hungarian Grand Prix,2020,20.4,79.5,986.6,True,26.7,1.5
0,MEDIUM,1.0,True,7.0,11.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
1,MEDIUM,4.0,False,3.0,4.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
2,MEDIUM,4.0,False,9.0,6.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
3,MEDIUM,1.0,True,19.0,14.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
4,MEDIUM,1.0,True,8.0,12.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
5,MEDIUM,1.0,True,18.0,19.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
6,HARD,1.0,True,20.0,13.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
7,SOFT,4.0,False,4.0,8.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
8,SOFT,4.0,False,6.0,9.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
9,MEDIUM,4.0,False,2.0,3.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
10,SOFT,4.0,False,5.0,5.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
11,MEDIUM,4.0,False,1.0,1.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
12,SOFT,4.0,False,10.0,10.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
13,SOFT,4.0,False,13.0,7.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
14,MEDIUM,1.0,True,15.0,18.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
15,MEDIUM,1.0,True,12.0,20.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
16,MEDIUM,1.0,True,17.0,16.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
17,MEDIUM,4.0,False,11.0,2.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
18,MEDIUM,1.0,True,16.0,17.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
19,MEDIUM,1.0,True,14.0,15.0,British Grand Prix,2020,20.8,44.6,998.6,False,40.7,3.2
0,HARD,4.0,False,1.0,4.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
1,MEDIUM,4.0,False,2.0,2.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
2,MEDIUM,4.0,False,3.0,1.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
3,MEDIUM,4.0,False,4.0,8.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
4,MEDIUM,4.0,False,5.0,9.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
5,MEDIUM,4.0,False,6.0,6.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
6,MEDIUM,4.0,False,7.0,3.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
7,MEDIUM,1.0,True,8.0,14.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
8,MEDIUM,4.0,False,9.0,10.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
9,HARD,1.0,True,10.0,16.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
10,MEDIUM,4.0,False,11.0,7.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
11,HARD,2.0,False,12.0,11.0,70th Anniversary Grand Prix,2020,23.7,63.0,1001.4,False,41.5,2.3
